item,class,prediction0,prediction1,direct_prob_0
1086,0,3.404904, -3.1737938,0.9977979185879304
1087,1,0.13400733, 0.6003795,0.3967074505259995
1088,0,2.9685144, -2.1901906,0.9983512927569007
1089,1,-0.14154144, 0.79133344,0.3444524443866054
1090,0,3.4723485, -3.3567648,0.99720383889939
1091,0,2.6749048, -2.470139,0.9984555950939047
1092,0,2.3582695, -3.0535512,0.9984727938350898
1093,0,2.298403, -1.4349569,0.9895775813219
1094,0,0.91177577, -0.03062513,0.8210442721995153
1095,0,2.3456972, -1.8598552,0.9914956759924473
1096,0,2.7259715, -2.311918,0.9983050322345913
1097,0,3.3000357, -3.4822497,0.9973072081194623
1098,0,0.29060835, -0.7887163,0.8647920854241915
1099,0,1.7578875, -2.1227021,0.9897019150868924
1100,0,3.3396728, -2.6773324,0.9982436320448598
1101,0,2.3452668, -2.6839461,0.9983018685006723
1102,0,2.3837104, -2.376771,0.9973512389462615
1103,1,-1.7095243, 1.721947,0.17963886638345344
1104,0,1.8171271, -1.2280673,0.9848675896677999
1105,0,2.2986085, -1.9303728,0.9916351272242013
1106,0,2.298045, -3.0885642,0.9984099940211645
1107,0,3.4774783, -3.4322474,0.9969619103592912
1108,0,2.9318895, -2.3162234,0.9984652363921179
1109,0,2.916397, -2.3992324,0.9985051809309158
1110,0,1.9322146, -2.0685241,0.9899962611984174
1111,0,2.4431043, -1.8656687,0.992579490452391
1112,0,3.128578, -2.777806,0.9983219198414829
1113,0,1.5920341, -0.927894,0.9731497982330366
1114,0,3.02361, -2.5016072,0.9984796349923487
1115,0,0.8346042, -1.2947134,0.9620689786295689
1116,0,0.8362535, -1.5305388,0.9653645124098023
1117,0,2.5978096, -2.9454906,0.9985320491519302
1118,1,-1.1600395, 1.7202084,0.18346015963871212
1119,0,2.7428222, -2.865919,0.9985125051141767
1120,0,2.4865265, -1.9065676,0.993588836615729
1121,0,2.534964, -2.0320368,0.9956863374892007
1122,0,2.792302, -2.322564,0.998399326136718
1123,0,2.5540442, -2.6821873,0.9985227260637034
1124,0,2.3648674, -2.4778152,0.9977797034678406
1125,0,-1.2797132, 1.6309242,0.18353259323624013
1126,0,1.1190407, -1.3361965,0.9707721172606355
1127,0,0.2991553, -0.8427119,0.8783236845637977
1128,0,0.8560056, -1.0152708,0.9566288656825843
1129,0,2.4623368, -1.9725275,0.9940876207454457
1130,0,2.24174, -1.6188267,0.989896750953117
1131,0,2.2145061, -2.4825366,0.996808549715934
1132,0,1.7213683, -1.2636288,0.9843606838826859
1133,0,1.03096, -0.7750927,0.95479741653995
1134,1,0.13400733, 0.6003795,0.3967074505259995
1135,0,3.2754085, -2.433838,0.9983155314881975
1136,0,3.7585878, -3.401715,0.9962384100592002
1137,0,1.6628217, -2.2054226,0.989624557393793
1138,0,1.5077686, -0.77739584,0.9691077811765084
1139,0,3.254691, -2.8223495,0.99823730644272
1140,0,2.653342, -2.04095,0.9968495724986082
1141,0,-1.4915742, 1.5669748,0.18259666128796237
1142,0,2.3691156, -1.7356356,0.9908133285278666
1143,0,3.2804768, -2.6462348,0.9982836102084035
1144,0,2.9199216, -3.304231,0.9981176828961287
1145,0,5.024424, -3.8817291,0.9864331950921023
1146,0,3.2405732, -3.2083712,0.997971909448255
1147,0,1.945187, -1.6380256,0.9895463179595141
1148,0,4.382162, -3.6162736,0.9954444390863175
1149,1,-0.6718242, 0.87670404,0.3305656695750394
1150,0,0.8970592, -1.1770755,0.9615459231463896
1151,0,-0.23682186, 0.8600369,0.3397761181846673
1152,0,2.5713894, -1.4434181,0.9900588005478026
1153,0,2.261133, -2.1059382,0.9930331609501959
1154,0,3.3518717, -3.0962431,0.9979835299594317
1155,0,4.6118736, -2.8305988,0.9945368372131622
1156,0,2.9663837, -2.5955875,0.9984904126161968
1157,0,2.5032322, -2.2113314,0.9970499103913755
1158,0,3.4490283, -3.0062308,0.9979683128811765
1159,0,0.40292597, 0.15700507,0.7656267298833858
1160,0,1.534193, -1.2703362,0.9811167883480612
1161,0,3.3025625, -3.1795404,0.997938606892368
1162,0,3.7016366, -3.6055062,0.9960173686463746
1163,0,3.286729, -3.6621826,0.9967753410666538
1164,0,2.2330217, -2.171678,0.9934678146651791
1165,0,3.1088805, -2.6122015,0.9983970319043395
1166,1,-1.2992185, 1.9295473,0.18138301753146108
1167,0,2.065712, -2.4879138,0.9951066528200363
1168,0,3.0111837, -3.2226791,0.998138490563306
1169,0,1.6014955, -0.72798014,0.9697513474378182
1170,0,2.6983833, -2.9412253,0.9985018097775724
1171,0,3.086098, -2.5309134,0.9984361266997275
1172,0,0.8131859, -1.2208433,0.9603140227689936
1173,0,2.4986024, -2.5440629,0.9983417565567807
1174,0,3.428056, -2.9170125,0.9980740363266775
1175,0,2.7686143, -2.7448356,0.9985387428719197
1176,0,3.3405023, -3.2863746,0.997702803533319
1177,0,1.6806992, -2.1905513,0.9896403533543643
1178,0,1.4135966, -1.9861193,0.989036934861467
1179,0,3.020244, -3.0841472,0.9982349421842958
1180,0,0.57977194, -0.8580314,0.9268397950129373
1181,0,4.4738946, -3.193531,0.995489602317136
1182,0,3.575912, -2.3865135,0.9979716057801101
1183,0,3.5828485, -3.4363813,0.9966272845680165
1184,0,2.6170838, -2.652866,0.9985363128047202
1185,0,1.5670226, -1.5667784,0.9875101783862698
1186,0,2.7461584, -2.6195316,0.9985504310024362
1187,0,3.3798213, -3.023567,0.9980298469804383
1188,0,3.1164837, -2.9742935,0.9982414361358123
1189,1,0.59167135, 0.20789446,0.7744279317194566
1190,0,2.9167197, -1.887418,0.9971506999984134
1191,1,-3.4335144, 3.195591,0.11476552533201015
1192,0,2.6623223, -2.5094554,0.9984795839964964
1193,0,2.3380735, -1.958824,0.9923355928881564
1194,0,2.0274105, -1.8663994,0.9898842658974376
1195,0,3.0548007, -3.043134,0.998239314755212
1196,0,1.7133007, -2.2699916,0.9897894803807269
1197,0,2.631025, -2.634417,0.9985342867113086
1198,0,2.573521, -2.1079824,0.9967839441400433
1199,0,1.9233723, -1.420329,0.9886987572051881
1200,0,2.2906344, -1.8380516,0.9908964147021421
1201,0,2.3737557, -1.8563688,0.9917345431003497
1202,0,2.632365, -2.204934,0.9977406579396291
1203,0,1.6788158, -1.899946,0.9895666366251655
1204,0,3.091303, -2.3072882,0.9984301617409923
1205,0,2.3955102, -2.3096163,0.9969677191599886
1206,1,0.05548799, 0.34852606,0.5246416733897759
1207,0,2.3847594, -1.2989181,0.9891489195224394
1208,1,-0.72991866, 0.36244637,0.3422562828560003
1209,0,-0.84554076, 1.5874705,0.19339648041364593
1210,1,-1.0419441, 2.1539228,0.18126194596755
1211,0,1.8727641, -1.9009742,0.9896962590373991
1212,0,2.7294374, -2.3816328,0.9984114989751498
1213,0,2.349422, -2.4211204,0.997404440705327
1214,0,3.0783706, -2.2087255,0.9983744484854672
1215,0,2.1306224, -1.9945412,0.9906978118167586
1216,0,4.2245517, -3.0984988,0.9957560261350725
1217,0,3.6649785, -3.5230834,0.9962109328957465
1218,0,2.1541069, -1.5639616,0.9896657277871541
1219,0,2.8429787, -2.2883189,0.998399974866063
1220,0,3.8469884, -3.7045152,0.9957900201927206
1221,1,0.1515182, 1.1107402,0.34151223515015744
1222,0,1.5988177, -1.5562103,0.9877235769182989
1223,0,2.51907, -3.0194755,0.9985149638107449
1224,0,3.9308925, -3.6159372,0.995787513363095
1225,0,2.7070415, -2.9521801,0.9984931716567303
1226,0,1.5616643, -1.596508,0.9877763862246055
1227,0,3.5405447, -2.475815,0.9980997688621518
1228,0,2.725493, -2.482878,0.9984983044922671
1229,0,2.4497952, -1.851021,0.9924982682701028
1230,0,2.8051753, -2.0382633,0.997638911947674
1231,1,-0.08135608, 1.0835733,0.3372157513589377
1232,0,2.2783864, -1.5154809,0.9897441715338127
1233,0,1.860105, -1.4951024,0.9889148067925729
1234,0,2.0705824, -1.6960531,0.9897444307928535
1235,1,1.8389037, -2.1516266,0.9898912248475641
1236,0,1.716863, -1.4912494,0.988084317316683
1237,0,3.5011413, -2.9645207,0.9979443032355503
1238,0,1.2112808, -1.084934,0.9681249170260817
1239,0,2.3368938, -1.9828281,0.9925788896998888
1240,0,1.413395, -0.6965637,0.9658930194244086
1241,0,0.83539873, -0.88764596,0.9503593923156433
1242,0,4.1907816, -3.942651,0.9954070218036282
1243,1,0.32874915, 0.7301626,0.38876704629078207
1244,0,1.5001447, -0.6778426,0.967368675624934
1245,0,2.1192951, -2.3821151,0.9945528393089952
1246,0,2.2375534, -2.800272,0.9982652839145445
1247,0,1.927352, -1.0205523,0.9802486114157054
1248,0,2.7971442, -2.924344,0.998459636839698
1249,0,1.5520071, -1.0098436,0.9743499907534316
1250,0,1.9198556, -2.0546062,0.9899290511083735
1251,0,2.0095823, -2.5443883,0.9949791960625889
1252,0,3.1047816, -2.5633514,0.9984150475761365
1253,0,1.2648815, -1.1660204,0.9713223701120226
1254,0,3.4976323, -3.5956388,0.9964395305553965
1255,0,1.9502437, -2.0969093,0.990141860777929
1256,0,3.1405594, -2.834516,0.9982917397047444
1257,0,3.1011472, -2.5486891,0.9984215980180065
1258,1,-1.6145195, 2.7764308,0.12073182173490751
1259,0,1.6380634, -1.3521467,0.985063783054864
1260,0,1.6517403, -0.96774495,0.9749711012840664
1261,0,2.535399, -2.071767,0.9961094059809327
1262,0,2.0196989, -1.4872966,0.9893189210624203
1263,0,0.9688546, -1.3669554,0.9666993656771059
1264,0,0.06128713, -0.47881883,0.8047024041687942
1265,0,1.936977, -2.511255,0.993436568891552
1266,0,2.7963412, -2.3172657,0.9983963961917202
1267,0,2.7347295, -2.515069,0.9985197874203079
1268,0,2.0943332, -2.4039493,0.9944668291344431
1269,0,-0.5109567, 0.07348974,0.4473180717547428
1270,0,2.6705554, -2.6180508,0.9985404098314754
1271,0,3.404311, -2.8619013,0.9981303565473888
1272,0,1.4733604, -1.5665128,0.9862522015350137
1273,0,2.2250986, -1.8107406,0.9903853903357274
1274,0,2.3762271, -2.0483348,0.993880484402554
1275,0,2.4774714, -2.2138152,0.9968710867745858
1276,0,3.1466107, -2.446571,0.998410638885214
1277,0,2.0665224, -1.5411456,0.9895237178901465
1278,0,3.828287, -3.1034372,0.9967162575041653
1279,0,1.6195871, -1.821756,0.9893665909596503
1280,0,3.1828399, -2.8317778,0.9982703011569302
1281,0,3.7964485, -3.266487,0.9964266217884103
1282,0,1.5002774, -1.8807925,0.9891389278183575
1283,0,1.2068757, -0.5973192,0.9551561358779288
1284,1,0.12972155, 0.66173315,0.3780392303717275
1285,0,3.5817838, -3.3060517,0.997012368494527
1286,0,3.3814359, -2.7550066,0.9981954327152096
1287,0,2.929561, -2.5616493,0.9985143344192514
1288,0,2.492638, -2.2861977,0.9974688587069038
1289,0,2.1970017, -1.0767046,0.9854569370933784
1290,0,2.6005304, -2.5980408,0.9985022589291066
1291,0,1.1594188, -0.97793704,0.9647225428983651
1292,0,1.1865706, -0.9662719,0.9652282588446828
1293,0,3.5160363, -3.3370366,0.9971299954787964
1294,0,1.2762034, -2.6049674,0.9833731095402527
1295,0,2.883896, -2.7201464,0.9984968873821853
1296,0,2.4841616, -2.020411,0.994955327911104
1297,0,4.04803, -3.75351,0.9956514473155034
1298,0,2.2928436, -2.5251381,0.9976427823705195
1299,0,3.7812688, -3.2650578,0.9964752917927332
1300,0,3.2304914, -3.095695,0.9980960933831676
1301,0,4.114435, -3.4439785,0.9957475012547385
1302,0,3.7227914, -3.162673,0.9969434720772267
1303,1,-2.4916093, 2.5053368,0.11545357565050549
1304,0,2.1511836, -2.5762494,0.9969799189842041
1305,0,1.8497108, -0.8232665,0.9737051013266137
1306,0,1.1126245, -1.0242712,0.9643404618070867
1307,0,2.861516, -2.4479775,0.9985196947562535
1308,0,3.13886, -3.3572478,0.9978740218973773
1309,0,2.4033425, -2.5167153,0.9980664534289714
1310,0,1.538092, -2.4566207,0.9894595074978079
1311,0,1.5854948, -1.1080055,0.9775908939917936
1312,1,-1.2662699, 2.5241134,0.16361304395615994
1313,0,2.40422, -3.345619,0.998038720514789
1314,0,2.450526, -2.4765968,0.9980906789097554
1315,0,3.5945003, -3.4088058,0.9966694227418387
1316,0,0.86006594, -0.5735731,0.9182074791395928
1317,0,2.9795835, -3.4297132,0.9979190703541957
1318,0,0.89145905, -1.1958222,0.9617468325702365
1319,0,3.2707481, -2.362493,0.9983025315734211
1320,0,2.4776685, -3.1592228,0.9984136565929623
1321,0,2.5259478, -1.8480356,0.9933719634631972
1322,0,2.6263337, -2.1307864,0.997311499048174
1323,0,-1.4049, 2.0332568,0.1799719816909603
1324,0,2.1816578, -1.8870457,0.9904821879221026
1325,0,2.621197, -1.9763806,0.995989473810668
1326,0,2.4357743, -2.3063223,0.9972397574978991
1327,0,1.2487265, -1.7604952,0.9845980837875403
1328,0,2.7416427, -3.0307682,0.9984341947016612
1329,0,3.4817052, -2.125318,0.9973977529239042
1330,0,0.405855, -0.2850476,0.8095514651095793
1331,0,2.9566724, -2.6144238,0.9984906849875991
1332,1,1.2462373, -0.8658271,0.9649132350530375
1333,0,1.6844076, -2.0392041,0.9896208154771
1334,0,1.4600194, -1.2283288,0.9782198740944058
1335,0,1.5812209, -0.9440368,0.9733293272436274
1336,1,0.7308662, -1.4308077,0.9617449617820355
1337,0,2.8331444, -2.6896741,0.9985287507640294
1338,0,2.7631278, -2.5338936,0.9985344121366567
1339,0,3.6091955, -2.5933304,0.9980399975338254
1340,0,3.6880562, -3.6295092,0.996005787005356
1341,0,2.5539389, -1.8176003,0.99334299666145
1342,0,1.3312514, -1.5744754,0.9834107710119352
1343,0,1.8856479, -2.0568247,0.9898476878337581
1344,0,1.8253919, -0.6266535,0.9701855867685424
1345,0,2.402936, -1.5786154,0.9902231354092816
1346,0,3.1579378, -2.8080962,0.9982931690754804
1347,0,2.734037, -2.8793554,0.9985112715457916
1348,0,1.9863563, -1.7518901,0.9897058611971633
1349,0,3.47003, -3.4015112,0.997077690766138
1350,0,1.9829557, -2.6122484,0.9953911805991726
1351,0,0.89825463, -1.2267172,0.9624553865871726
1352,0,2.8524387, -2.6280258,0.998533119349514
1353,1,0.69662786, -0.41552594,0.8538847402391276
1354,0,0.8134562, -1.9679763,0.9674286020872574
1355,0,2.1536052, -2.959096,0.9982219178757261
1356,0,2.0033188, -1.7812927,0.9897503607050518
1357,1,-1.2772095, 1.4664612,0.18688402238761231
1358,0,1.5243875, -1.956913,0.9893824908906724
1359,0,1.4472036, -1.1633836,0.9760998031830672
1360,0,1.7682502, -0.94149363,0.9758398442978186
1361,0,3.3299437, -2.8058968,0.9982045299501011
1362,0,1.503644, -1.3634094,0.9828493597525149
1363,0,3.0777977, -2.6989334,0.9983851994511856
1364,1,-0.2565398, 0.75029826,0.3424679972946547
1365,0,2.0635576, -2.3683162,0.9935418010991418
1366,0,1.8305072, -2.0319648,0.9897311098586205
1367,0,1.392643, -1.2830516,0.9779838226023599
1368,0,2.3337786, -2.931523,0.998479232562219
1369,0,2.3277223, -2.7907574,0.9984070588423677
1370,0,2.679871, -2.2146919,0.9979521018692433
1371,0,3.8049152, -3.004903,0.9970508791409312
1372,0,2.9758022, -2.7414894,0.9984336346194089
1373,0,2.6306689, -2.26941,0.9979873835688902
1374,1,-0.48127392, 1.9940124,0.1876868752960018
1375,0,3.2855928, -2.599693,0.9982924323430056
1376,0,2.2993357, -2.5344064,0.9977201590105377
1377,0,3.2857099, -2.9389336,0.9981657474958664
1378,0,2.639256, -2.0337193,0.996684483707543
1379,0,3.3075573, -2.8770902,0.9981851172777908
1380,0,2.7909713, -1.8771323,0.9964345897231509
1381,0,2.2388783, -1.7025311,0.9900867212118272
1382,0,2.5026126, -2.2187963,0.9970994858536195
1383,0,0.9990817, 0.43649387,0.7459485121272557
1384,0,3.498982, -3.6264384,0.9963616125612205
1385,0,2.3792534, -2.3108392,0.9968442958190717
1386,0,0.08831958, 0.06393561,0.7401441868029541
1387,0,2.3657234, -2.6029541,0.9981883367213016
1388,0,1.9372911, -1.6648127,0.989574631349531
1389,0,0.874854, -0.33092144,0.865788844912423
1390,1,-0.1074025, -0.52950543,0.7997874821019666
1391,1,-1.666519, 2.9018943,0.11670002706418742
1392,0,1.4749997, -1.3785204,0.9825853593008683
1393,0,2.7689471, -2.4098806,0.9984700713216706
1394,1,-1.4448022, 1.7648903,0.1815264290707643
1395,0,1.8357427, -2.065322,0.9897656699276364
1396,0,1.9677858, -1.6978365,0.9896399447355203
1397,0,1.9029212, -1.4520042,0.9888261960228356
1398,0,2.999334, -2.2511377,0.9984239954899412
1399,0,2.4094036, -1.98661,0.9935629570716987
1400,0,2.443092, -2.0385537,0.9946540869716227
1401,0,3.0861251, -2.2554255,0.9984074349928471
1402,0,4.46175, -3.847211,0.9948739481338338
1403,0,3.9290588, -3.5340056,0.995836699818774
1404,0,3.209463, -3.2548983,0.9979451036244027
1405,1,-1.1257862, 2.0519583,0.18151964995502803
1406,0,2.6410596, -2.8355048,0.9985507758718616
1407,1,-0.9579696, 1.1612588,0.26207508899085835
1408,0,2.7654214, -2.4866483,0.9985166666761074
1409,1,-2.5309188, 2.4553883,0.11550531924788436
1410,0,3.2690809, -3.10352,0.9980582192289091
1411,0,2.0460095, -1.8216211,0.9898592206618931
1412,0,2.1135077, -2.3740137,0.9943628028004085
1413,0,2.0949037, -2.2789366,0.9928681181751465
1414,0,2.8634608, -2.370403,0.9984842240825669
1415,0,1.5060185, -1.29067,0.9810411362296663
1416,0,3.1078155, -3.084321,0.9981840569131204
1417,0,5.1471987, -3.6682415,0.9879391155740638
1418,0,3.6474063, -3.4042215,0.9965232740897818
1419,0,2.8093474, -2.465014,0.9985188030611901
1420,0,2.6411905, -2.797235,0.9985556128677241
1421,0,1.1200709, -1.123444,0.9664085209004327
1422,0,1.3844063, -1.4016936,0.9809157611902951
1423,0,-2.6027164, 2.9417713,0.11494944573209993
1424,0,2.011983, -1.9218696,0.9899353293969034
1425,0,3.1901236, -2.606631,0.9983467660424922
1426,1,-4.1217947, 4.710158,0.11661496800587332
1427,0,2.9322462, -3.0146234,0.9983275235446669
1428,0,2.8135338, -2.34046,0.9984361152206267
1429,0,1.2401466, -1.3104906,0.9741261654561543
1430,0,3.733666, -3.7620878,0.9958240206174506
1431,0,2.5471318, -2.4957254,0.9983410515363489
1432,0,1.8839296, -1.4426184,0.9886801136031256
1433,0,1.6579986, -1.5929555,0.9885301983904003
1434,0,2.5240674, -2.8628728,0.9985502905898168
1435,0,2.3348544, -2.7341723,0.9983563944063725
1436,0,2.0745964, -0.5624702,0.9684349064720877
1437,0,2.4065692, -2.5100002,0.9980563483079778
1438,1,-0.8857562, 1.5380917,0.19523178102439293
1439,0,2.9663625, -3.0698056,0.9982750611253609
1440,0,2.7775154, -2.8646307,0.9984969631274071
1441,0,3.2002113, -3.3855972,0.997741870988108
1442,0,0.9499163, -0.44394642,0.9061440278925018
1443,0,3.802801, -3.5361881,0.9959629748239621
1444,0,2.090327, -1.8052757,0.9899248212007228
1445,0,2.4089742, -2.097096,0.9949309504852083
1446,0,1.5072815, -1.8315921,0.9889927168534969
1447,0,2.339429, -2.0804172,0.993778942914875
1448,0,1.3656731, -1.2816051,0.9771894685249103
1449,1,-1.1718673, 1.4400432,0.1906242147331549
1450,0,2.455635, -2.5362823,0.9982493400392315
1451,0,2.3429716, -3.1516333,0.9983855244074318
1452,1,-0.72794974, 1.1295272,0.3018186811322359
1453,0,1.4673064, -0.58906925,0.9649064959794346
1454,0,1.8229082, -1.8846302,0.9896544738297042
1455,0,1.2383254, -1.558893,0.9802609344308447
1456,0,1.4446671, -1.8938206,0.98890740654888
1457,0,1.670586, -1.4676695,0.987409551291597
1458,0,1.9363387, -2.3001,0.9911648398336966
1459,0,-0.9287899, 1.7701945,0.1849055158598307
1460,0,2.359101, -1.9050918,0.9920338605828982
1461,0,2.8590703, -2.148459,0.998170574766939
1462,0,1.9836516, -1.5427241,0.9894129682923044
1463,0,1.7648889, -2.074238,0.9896862723336064
1464,0,2.5413573, -2.0998914,0.9964388403264153
1465,0,2.8227766, -3.2020445,0.9982629886709534
1466,0,3.6472735, -3.4134104,0.9964999176616467
1467,0,1.2609732, -1.0610328,0.9689524650637129
1468,0,2.0911229, -1.7183985,0.989799391820516
1469,0,2.304802, -1.9796531,0.9921629573800862
1470,0,2.945511, -3.2686083,0.9981371739517891
1471,0,2.5165224, -2.2063484,0.9971094548753922
1472,0,1.7192836, -1.5603728,0.9886670531093765
1473,0,2.6214175, -2.1212862,0.997220240906113
1474,0,2.6066873, -2.8128242,0.9985562468244247
1475,0,2.188709, -1.8846143,0.9905093794971577
1476,0,2.1081822, -2.8751912,0.9980083269351798
1477,0,2.752334, -2.7999785,0.9985303345252353
1478,0,1.7191793, -1.9065197,0.9896031257082133
1479,1,-1.4475449, 2.5296648,0.15338258333420632
1480,0,2.5822308, -2.7083292,0.9985428461298994
1481,0,2.8679254, -2.7872944,0.9984803888925644
1482,0,1.9869874, -1.595039,0.9895258270667854
1483,0,1.7431644, -0.7618843,0.971766472351955
1484,0,1.8851359, -1.5544518,0.9892563706728884
1485,0,-1.5017258, 0.9572633,0.2400660242291423
1486,0,2.5106416, -2.2908704,0.9975918525980767
1487,0,2.8874457, -2.3113723,0.9984491039861961
1488,0,2.0823176, -2.0745623,0.9908163243239682
1489,0,2.4027061, -1.9797262,0.9933905060121769
1490,0,2.2182417, -2.3162425,0.9951155462591552
1491,1,-1.225066, 2.2176504,0.17929824558788623
1492,1,-0.71344614, 1.9766295,0.18446130488099524
1493,1,-1.9868497, 1.8410621,0.1706531454917634
1494,0,0.5618147, -0.9904008,0.9404276211382376
1495,0,3.7075357, -3.475935,0.9962096550042384
1496,0,1.2406287, -1.1625184,0.9705589035728032
1497,0,1.751642, -2.4020598,0.9903575675736567
1498,0,0.8304749, -0.75361335,0.9402088704839048
1499,0,2.5242033, -1.8669006,0.9935790103030205
1500,0,1.6871126, -1.1836003,0.9816682280669524
1501,0,1.1510559, -1.0165873,0.9652280727539176
1502,1,-0.8275372, 0.82251483,0.3284566635203221
1503,0,2.6626794, -2.2783153,0.9981046668037685
1504,0,3.3213172, -2.6234217,0.9982672204044803
1505,0,2.5937223, -2.392019,0.9982304204425554
1506,0,3.1596549, -2.6003284,0.9983678462402706
1507,0,3.2885528, -2.4141657,0.9983022395364594
1508,0,3.8985994, -3.4538116,0.9959286236986057
1509,0,2.1838424, -2.0487578,0.9915182174349225
1510,0,2.332598, -1.7768412,0.9908182004675786
1511,0,3.6067412, -3.548396,0.9962876426229399
1512,0,2.539445, -2.60825,0.9984659382617863
1513,0,1.5289032, -1.6261356,0.9877412447977402
1514,0,2.8573797, -2.4768043,0.9985273508339751
1515,1,0.7396376, -0.10128841,0.8152670923368854
1516,0,3.8777754, -3.5757556,0.9958510278797156
1517,0,3.2999153, -2.690489,0.998260712032016
1518,0,2.9153233, -2.3930664,0.9985030026587314
1519,1,-1.934196, 2.4143322,0.13266768840633622
1520,0,0.7933058, -0.6769537,0.9266890412854053
1521,0,2.991707, -2.7290733,0.9984286519999397
1522,0,1.797674, -1.9948499,0.9896809699692654
1523,0,1.8513188, -1.4084383,0.9882103259721475
1524,0,1.7627861, -1.0893893,0.9801080208073785
1525,0,0.41984686, -0.8014701,0.8917761516411983
1526,0,1.9847238, -1.9726659,0.9899541432478141
1527,1,-1.6334139, 1.8227496,0.17972380468767907
1528,0,1.9670842, -1.6674702,0.9896069866514232
1529,0,2.6329248, -2.3147979,0.9981310004222864
1530,0,4.763656, -4.0856423,0.9919106307439917
1531,0,2.4295092, -2.2168465,0.9964764667524062
1532,0,1.6911111, -1.4948759,0.9879142183638
1533,0,2.168279, -2.7071483,0.997809093990338
1534,0,3.038212, -2.9611623,0.9982918468000052
1535,0,2.6288996, -2.5737784,0.9985035338778838
1536,0,1.6527725, -1.4794366,0.9873753997317413
1537,0,2.693643, -2.4812262,0.9984787149724896
1538,1,-0.838303, 1.547297,0.1969148519132319
1539,0,2.908577, -3.0178306,0.99834039962163
1540,0,1.6057122, -2.4358952,0.9897354033277446
1541,0,3.6237383, -3.6504433,0.9960720869249744
1542,0,2.876735, -2.1897995,0.9982830132079602
1543,0,3.3976371, -2.551005,0.9982341172280859
1544,0,2.5027263, -2.8237052,0.9985443327913279
1545,0,3.613691, -3.3061132,0.9969067148172582
1546,0,3.9780843, -3.557583,0.9957871207998993
1547,1,-1.0349642, 0.8323597,0.31869517674938735
1548,0,2.5544035, -2.91388,0.9985455564816942
1549,0,2.8854258, -2.9722128,0.9983803027403423
1550,1,-1.6632566, 1.6727254,0.18047035468360703
1551,0,1.0582783, -0.13262533,0.8540275497958874
1552,0,0.9783698, -0.38899165,0.8987206993981466
1553,0,2.3578079, -2.8552923,0.9984785363464816
1554,0,3.7422538, -3.233933,0.9966797301468936
1555,0,3.817381, -3.9609122,0.9956694164829749
1556,0,0.87579256, -1.0569514,0.9584257190235788
1557,0,3.9541996, -3.255267,0.9960649554144626
1558,0,3.4495282, -3.3056977,0.9974106700153212
1559,0,0.613015, -0.8642055,0.9314119141252826
1560,0,2.7884927, -2.6822004,0.9985441081082468
1561,0,-0.23550972, -0.48722422,0.7905995474509525
1562,0,1.9778783, -1.9419692,0.9898851268568536
1563,0,3.2140603, -2.3093765,0.998335659102314
1564,0,2.4365032, -2.29644,0.9971775804753699
1565,0,2.455669, -2.1749418,0.9963336075856235
1566,0,2.3506808, -2.0455964,0.9934971746538538
1567,0,0.82999146, -1.2121226,0.9605531861091381
1568,0,2.6235156, -2.365092,0.9982320808431119
1569,0,0.331225, 0.21328616,0.7339176869162338
1570,0,1.9108963, -1.4923341,0.9890756346594347
1571,0,3.0354013, -2.9943626,0.9982766836588604
1572,0,1.038497, -1.5927556,0.97329458180443
1573,0,3.0390387, -2.6778827,0.998418792294845
1574,1,-1.6491251, 1.5257572,0.18159911998959039
1575,0,2.2153347, -1.7790889,0.9902320022397264
1576,0,0.2609884, 0.44834316,0.5327414757264947
1577,0,2.6189673, -2.4544778,0.9983805668833685
1578,0,2.0767376, -1.6431663,0.989688673629093
1579,0,2.4633598, -2.2754765,0.9972197051930562
1580,0,1.8307432, -1.406937,0.9880571290658731
1581,0,2.445172, -2.2056634,0.996521182669505
1582,0,3.1875894, -2.764581,0.9982942322808699
1583,1,-2.1894403, 2.8085206,0.11528475262248046
1584,0,0.4099151, -0.3712185,0.8157228788195133
1585,0,2.1221018, -2.3793385,0.9945581229168312
1586,0,2.6718938, -2.564848,0.9985196286859952
1587,0,3.7345214, -3.547055,0.9960456950211409
1588,0,2.9372227, -3.047817,0.9983055128754088
1589,0,2.5587184, -2.7171497,0.9985379205220445
1590,0,2.5605874, -2.2234547,0.9974916520973681
1591,0,3.1718545, -2.9006119,0.9982466408570323
1592,0,2.789075, -2.8210664,0.9985082422728513
1593,0,3.404124, -3.4439497,0.9971435348141671
1594,0,3.1407685, -3.0202281,0.9982037728835778
1595,0,-0.24525826, 0.5616938,0.35452208097343096
1596,0,3.113152, -3.8993032,0.9962102017821327
1597,0,2.3409152, -1.8594006,0.9914482753847962
1598,0,2.361469, -2.4998872,0.9978567178771156
1599,0,2.4755442, -2.4886947,0.9981885886492871
1600,0,3.02472, -3.7014232,0.9971220265621178
1601,0,1.571761, -1.8243095,0.989235752407397
1602,0,0.81578, -1.0355628,0.9559410013823807
1603,0,2.7560909, -2.3845937,0.9984382291020872
1604,0,2.3692157, -1.9927692,0.9931055214900171
1605,0,0.5788909, -0.8526359,0.9259688237051921
1606,0,2.695528, -1.9472567,0.996369444443289
1607,0,2.5391452, -2.7961187,0.9985495193221532
1608,0,4.3251424, -3.3664744,0.9956189872423177
1609,1,-1.2647835, 1.6988022,0.18296361238654357
1610,0,2.4268668, -2.413103,0.9977765154758507
